year,study_ID,year_of_collection ,continent ,country,latitude,longitude,hs1,hs,IS03,Order,host_species1,bees_type,host1,host,dm,dignostic_method,genus,Tryp_species1,Tryp_species2,total,cases,all_prevelence_,ID,infected,not_infected,p,WM,notes,all_type,all_type2,md,insec1,insec,sm,Column1,Column2
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina  swynnertoni ,G. swynnertoni ,flies,flies,micro,"microscopic	examination",9,Trypanosoma_godfreyi,Trypanosoma_godfreyi,368,14,3.8,14636688,14,354,0.038,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina morsitans submorsitans ,G. m. morsitans,flies,flies,micro,"microscopic	examination",9,Trypanosoma_godfreyi,Trypanosoma_godfreyi,266,7,2.63,14636688,7,259,0.0263,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Alias et al., 2014)",2006-2011,Asia,Malaysia,03°09’N,101°41’E,1,2,MYS,Rodentia,Rattus exulans,"Rattus exulans, Rattus norvergicus, Rattus rattus diardii, Rattus annandalei.",rodents,rodents,micro,"microscopic	examination",9,Trypanosoma_lewisi,Trypanosoma_lewisi,719,180,25,25134892,180,539,0.25,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Katakweba et al., 2012)",2007-2009,Africa,Namibia,22°35’S,17°04’E,1,2,NAM,Rodentia,Graphiurus cf. murinus,"Graphiurus cf. murinus, Gerbilliscus vicinus, Crocidura hirta, Rattus rattus, Mastomys natalensis.",rodents,rodents,micro,"microscopic	examination",9,Trypanosoma_lewisi,Trypanosoma_lewisi,950,216,22.7,11,216,734,0.227,,bees,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Katakweba et al., 2012)",2007-2009,Africa,Tanzania,22°35’S,17°04’E,1,2,TZA,Rodentia,Graphiurus cf. murinus,"Graphiurus cf. murinus, Gerbilliscus vicinus, Crocidura hirta, Rattus rattus, Mastomys natalensis.",rodents,rodents,micro,"microscopic	examination",9,Trypanosoma_lewisi,Trypanosoma_lewisi,950,216,22.7,11,216,734,0.227,,bees,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Katakweba et al., 2012)",2007-2009,Africa,switzerland,22°35’S,17°04’E,1,2,CHE,Rodentia,Graphiurus cf. murinus,"Graphiurus cf. murinus, Gerbilliscus vicinus, Crocidura hirta, Rattus rattus, Mastomys natalensis.",rodents,rodents,micro,"microscopic	examination",9,Trypanosoma_lewisi,Trypanosoma_lewisi,950,216,22.7,11,216,734,0.227,,bees,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2019,"(Northover et al., 2019)",2014-2016,Australia,Australia,35°15’S,149°08’E,1,1,AUS,Proteales,Bettongia penicillata,Bettongia penicillata,animals,animals,mol,PCR,9,Trypanosoma_noyesi,Trypanosoma_noyesi,1162,48,4.1,30898141,48,1114,0.041,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Grijalva et al., 2015)",NA,South America,Ecuador,00°15’S,78°35’W,1,2,ECU,Hemiptera,Rhodnius ecuadoriensis,"R. ecuadoriensis, T. carrioni, P. chinai, P. rufotuberculatus",truebugs,truebugs,mol,PCR,9,Trypanosoma_rangeli,Trypanosoma_rangeli,353,13,1.7,26441260,13,340,0.017,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Monroy et al., 2003)", 1993-1998,North America,Guatemala,14°40’N,90°22’W,1,2,GTM,Hemiptera,Triatoma dimidiata,"Triatoma dimidiata, Triatoma nitida and Rhodnius prolixus",truebugs,truebugs,micro,"microscopic	examination",9,Trypanosoma_rangeli,Trypanosoma_rangeli,275,17,6,12886407,17,258,0.06,, agreement (microscopic examination and PCR ),1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2012,"(Nakayima et al., 2012)",,Africa,Ghana,,,1,1,GHA,Artiodactyla,Bos taurus,Bos taurus.,cattle,cattle,mol," PCR, ITS1 ",1,Trypanosoma_simiae,Trypanosoma_simiae,146,4,2.7,23025330,4,142,0.027,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Salim et al., 2014)",2010,Africa,Sudan,40°25’N,03°45’W,1,1,SDN,Perissodactyla,Equus caballus,Equus caballus,equids,equids,mol," PCR, ITS1 ",1,Trypanosoma_simiae,Trypanosoma_simiae,393,16,4,24439848,16,377,0.04,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina pallidipes ,Glossina pallidipes ,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae,419,4,1,25138709,4,415,0.01,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina morsitans morsitans ,Glossina morsitans morsitans ,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae,137,3,21.9,25138709,3,134,0.219,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina brevipalpis,Glossina brevipalpis,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae,55,6,10.9,25138709,6,49,0.109,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Isaac et al., 2016)",2012,Africa,Nigeria,09°05’N,07°32’E,1,1,NGA,Diptera,Glossina morsitans submorsitans ,G. m. submorsitans,flies,flies,mol," PCR, ITS1 ",1,Trypanosoma_simiae,Trypanosoma_simiae,89,1,1.1,T9,1,88,0.011,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Onyekwelu et al., 2017)",NA,Africa,Nigeria,09°05’N,07°32’E,1,1,NGA,Diptera,Glossina palpalis palpalis ,Glossina palpalis palpalis ,flies,flies,mol,PCR-ITS1 ,1,Trypanosoma_simiae,Trypanosoma_simiae,429,7,1.6,H1,7,422,0.016,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2012,"(Nakayima et al., 2012)",,Africa,Ghana,,,1,1,GHA,Artiodactyla,Sus domesticus ,Sus domesticus ,pigs,pigs,mol," PCR, ITS1 ",1,Trypanosoma_simiae,Trypanosoma_simiae,248,9,3.6,23025330,9,239,0.036,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina pallidipes ,Glossina pallidipes ,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,419,11,2.6,25138709,11,408,0.026,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina morsitans morsitans ,Glossina morsitans morsitans ,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,137,4,2.9,25138709,4,133,0.029,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2014,"(Dennis et al., 2014)",2006,Africa,Zambia,15°28’S,28°16’E,1,1,ZMB,Diptera,Glossina brevipalpis,Glossina brevipalpis,flies,flies,mol, PCR ,1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,55,3,5.5,25138709,3,52,0.055,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina palpalis ,G. pallidipes ,flies,flies,micro,"microscopic	examination",1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,301,37,12.29,14636688,37,264,0.1229,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina  swynnertoni ,G. swynnertoni ,flies,flies,micro,"microscopic	examination",1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,368,19,5.16,14636688,19,349,0.0516,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina  brevipalpis ,G. brevipalpis ,flies,flies,micro,"microscopic	examination",1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,106,47,44.34,14636688,47,59,0.4434,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2003,"(Malele et al., 2003)",NA,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina morsitans submorsitans ,G. m. morsitans,flies,flies,micro,"microscopic	examination",1,Trypanosoma_simiae,Trypanosoma_simiae_Tsavo,266,15,5.64,14636688,15,251,0.0564,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2013,"(Astudillo et al., 2013)",2010-2011,North America,United States,39°91’N,77°02’W,1,1,USA,Passeriformes,"Acadian Flycatcher, American Goldfinch, American Robin, Brown Thrasher, Eastern Bluebird, Gray Catbird. ","Acadian Flycatcher, American Goldfinch, American Robin, Brown Thrasher, Eastern Bluebird, Gray Catbird. ",birds,birds,sero,PCV,9,Trypanosoma_spp.,Trypanosoma__spp.,786,16,2,24533333,16,770,0.02,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2006,"(nan et al., 2006)",2001 and 2003,Europe,Slovakia,48°10’N,17°07’E,1,1,SVK,Passeriformes,Prunella modularis ,Prunella modularis ,birds,birds,micro,"microscopic	examination",9,Trypanosoma_spp.,Trypanosoma__spp.,595,2,0.3,29,2,593,0.003,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Sebaio et al., 2012)",2000-2001,South America,Brazil,15°47’S,47°55’W,1,1,BRA,Passeriformes,"Thamnophilus caerulescens , Pyriglena leucoptera, Myrmeciza loricata, Chamaeza campanisona, Conopophaga lineata, Syndactyla rufosuperciliata, Automolus leucophthalmus, Lochmias nematura.","Thamnophilus caerulescens , Pyriglena leucoptera, Myrmeciza loricata, Chamaeza campanisona, Conopophaga lineata, Syndactyla rufosuperciliata, Automolus leucophthalmus, Lochmias nematura.",birds,birds,micro,microscopic examination,9,Trypanosoma_spp.,Trypanosoma__spp.,925,27,23.3,22534938,27,898,0.233,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2005,"(Sehgal et al., 2001)",1989-2001,Africa,Cameroon,03°50’N,11°35’E,1,1,CMR,Passeriformes,"Turtur afer, Alethe castanea, Alethe diademata , Alethe poliocephala, Neocossyphus poensis, Stiphrornis erythrothorax, Stizorhina fraseri, Nectarinia olivacea, Nectarinia reichenbachii, Nigrita bicolor, Campethera caroli, Andropadus latirostris, ndropadus virens, Bleda canicapilla, Bleda eximia, Bleda syndactyla, Phyllastrephus albigularis, Pycnonotus barbatus, Hylia prasina, Illadopsis rufipennis. ","Turtur afer, Alethe castanea, Alethe diademata , Alethe poliocephala, Neocossyphus poensis, Stiphrornis erythrothorax, Stizorhina fraseri, Nectarinia olivacea, Nectarinia reichenbachii, Nigrita bicolor, Campethera caroli, Andropadus latirostris, ndropadus virens, Bleda canicapilla, Bleda eximia, Bleda syndactyla, Phyllastrephus albigularis, Pycnonotus barbatus, Hylia prasina, Illadopsis rufipennis. ",birds,birds,micro, smears ,9,Trypanosoma_spp.,Trypanosoma__spp.,969,71,7.3,15805734,71,898,0.073,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2001,"(Sehgal et al., 2001)",1990 and 2000,Africa,Guinea,03°50’N,11°35’E,1,1,GIN,Passeriformes,Turdus migratorius,Turdus migratorius,birds,birds,mol, agreement (microscopic and PCR),9,Trypanosoma_spp.,Trypanosoma__spp.,479,167,35,11555273,167,312,0.35,,microscopic and PCR,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2001,"(Sehgal et al., 2001)",1990 and 2000,Africa,Cameroon,03°50’N,11°35’E,1,1,CMR,Passeriformes,Turdus migratorius,Turdus migratorius,birds,birds,mol, agreement (microscopic and PCR),9,Trypanosoma_spp.,Trypanosoma__spp.,479,167,35,11555273,167,312,0.35,,microscopic and PCR,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2008,"(Adams et al., 2008)",2005-2006,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Diptera,Glossina pallidipes,"Glossina pallidipes, G. brevipalpis, G. swynnertoni, G. brevipalpis. ",flies,flies,mol,PCR,9,Trypanosoma_spp.,Trypanosoma_spp.,4246,291,6.9,17826361,291,3955,0.069,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Garcia et al., 2018)",2009-2014,Africa,Mozambique,25°58’S,32°32’E,2,2,MOZ,Diptera,Glossina morsitans morsitans,"Glossina morsitans morsitans , Glossina pallidipes.",flies,flies,micro,"microscopic	examination",9,Trypanosoma_spp.,Trypanosoma_spp.,3086,235,7.6,28688979,235,2851,0.076,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Karshima et al., 2016)",2013-2014,Africa,Nigeria,09°05’N,07°32’E,2,2,NGA,Diptera,Glossina tachinoides,Glossina tachinoides,flies,flies,mol, PCR ,9,Trypanosoma_spp.,Trypanosoma_spp.,255,5,2,27519526,5,250,0.02,,short report,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Karshima et al., 2016)",2013-2014,Africa,Nigeria,09°05’N,07°32’E,2,2,NGA,Diptera,Glossina palpalis,Glossina palpalis,flies,flies,mol, PCR ,9,Trypanosoma_spp.,Trypanosoma_spp.,451,7,1.6,27519526,7,444,0.016,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2018,"(nan et al., 2018)",2008-2015,Africa,"Burkina Faso, Ghana, Guinea, Mali, Senegal",12°15’N,01°30’W,2,2,SEN,Diptera,Glossina tachinoides,"G. tachinoides , G.p.gambiensis, G. m. submorsitans, G. medicorum. ",flies,flies,mol,PCR,9,Trypanosoma_spp.,Trypanosoma_spp.,3012,571,18.4,30470187,571,2441,0.184,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Ngonyoka et al., 2017)",2014-2015,Africa,Tanzania,6.3690° S,34.8888° E,2,2,TZA,Diptera,Glossina pallidipes,"G. pallidipes , G. swynnertoni, G. morsitans.",flies,flies,mol, PCR ,9,Trypanosoma_spp.,Trypanosoma_spp.,1483,130,8.7,28866983,130,1353,0.087,,"Trypanosoma brucei, Trypanosoma congolense, Trypanosoma vivax, Trypanosoma ",1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2017,"(Simwango et al., 2017)",2015-2016,Africa,Tanzania,6.3690° S,34.8888° E,3,3,TZA,Diptera,,Tsetse fly,flies,flies,mol," nested PCR, PCR, ITS1 ",9,Trypanosoma_spp.,Trypanosoma_spp.,886,30,3.4,29061160,30,856,0.034,,sample size,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2019,"(Weber et al., 2019)",2014,Africa,Nigeria,09°05’N,07°32’E,2,2,NGA,Diptera,Lutzomyia punctigeniculata ,"Lu. punctigeniculata , Lu. Trinidadensis, Lu. Davisi, Lu. Auraensis.",flies,flies,sero, ITS1-PCR,9,Trypanosoma_spp.,Trypanosoma_spp.,413,173,43,T6,173,240,0.43,,,1,Trypanosoma_spp.,dixenous_spp.,insects,1,meta,,
2016,"(Karshima et al., 2016)",2013-2014,Africa,Nigeria,09°05’N,07°32’E,1,1,NGA,Artiodactyla,Sus domesticus ,Sus domesticus ,pigs,pigs,mol, PCR ,9,Trypanosoma_spp.,Trypanosoma_spp.,712,22,3.1,27519526,22,690,0.031,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2003,"(Waiswa et al., 2003)",2000,Africa,Uganda,00°20’N,32°30’E,1,1,UGA,Artiodactyla,Sus domesticus ,Sus domesticus ,pigs,pigs,micro,"microscopic	examination",9,Trypanosoma_spp.,Trypanosoma_spp.,1181,43,3.6,12803870,43,1138,0.036,,no prev for dogs and goats,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2003,"(Waiswa et al., 2003)",2000,Africa,Uganda,00°20’N,32°30’E,1,1,UGA,Artiodactyla,Ovis aries,Ovis aries,Sheep,Sheep,micro,"microscopic	examination",9,Trypanosoma_spp.,Trypanosoma_spp.,106,4,3.8,12803870,4,102,0.038,,no prev for dogs and goats,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2008,"(Opara et al., 2008)",2005-2006,Africa,Nigeria,09°05’N,07°32’E,1,1,NGA,Rodentia,Thryonomys swinderianus,Thryonomys swinderianus,rodents,rodents,micro,"microscopic	examination",9,Trypanosoma_spp.,Trypanosoma_spp.,1000,100,10,12,100,900,0.1,,bees,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Tatard et al., 2017)",2009-2013,Africa,Nigeria,09°05’N,07°32’E,1,2,NGA,Rodentia,Arvicanthis niloticus,"Arvicanthis niloticus, Cricetomys gambianus, Mastomys erythroleucus, Mastomys natalensis, Mus Nannomys haussa, Mus musculus, Praomys daltoni, Taterillus spp., Rattus norvegicus, Rattus rattus.",rodents,rodents,mol," qPCR, PCR ",9,Trypanosoma_spp.,Trypanosoma_spp.,1298,189,14.6,28373037,189,1109,0.146,,"Trypanosoma lewisi , Trypanosoma microti.",1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Tatard et al., 2017)",2009-2013,Africa,Niger,09°05’N,07°32’E,1,2,NER,Rodentia,Arvicanthis niloticus,"Arvicanthis niloticus, Cricetomys gambianus, Mastomys erythroleucus, Mastomys natalensis, Mus Nannomys haussa, Mus musculus, Praomys daltoni, Taterillus spp., Rattus norvegicus, Rattus rattus.",rodents,rodents,mol," qPCR, PCR ",9,Trypanosoma_spp.,Trypanosoma_spp.,1298,189,14.6,28373037,189,1109,0.146,,"Trypanosoma lewisi , Trypanosoma microti.",1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Fikru et al., 2012)",2010-2011,South America,Ethiopia,09°02’N,38°42’E,3,3,ETH,animals,,,animals,animals,mol,PCR,9,Trypanosoma_theileri,Trypanosoma_theileri,1524,46,3,22858227,46,1478,0.03,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2006,"(Garcia et al., 2006)",2002-2004,south America,Venezuela,10°30’N,66°55’W,3,3,VEN,animals,,,animals,animals,sero,PCR ,9,Trypanosoma_theileri,Trypanosoma_theileri,644,3,4.6,16762110,3,641,0.046,,avar(PCV and IFAT),1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2006,"(Goossens et al., 2006)",2001-2002,Africa,Tanzania,6.3690° S,34.8888° E,1,1,TZA,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,micro,PCR,9,Trypanosoma_theileri,Trypanosoma_theileri,970,25,2.8,16574325,25,945,0.028,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Jaimes-Duenez et al., 2017)",2014-2016,South America,Colombia,04°34’N,74°00’W,1,1,COL,Artiodactyla,Bubalus bubalis,Bubalus bubalis,cattle,cattle,mol,PCR,9,Trypanosoma_theileri,Trypanosoma_theileri,152,43,28.2,29279084,43,109,0.282,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Jaimes-Duenez et al., 2017)",2014-2016,South America,Colombia,04°34’N,74°00’W,1,1,COL,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR,9,Trypanosoma_theileri,Trypanosoma_theileri,1432,554,38.6,29279084,554,878,0.386,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Jaimes-Duenez et al., 2017)",2014-2015,South America,Colombia,04°34’N,74°00’W,1,1,COL,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,nested PCR,9,Trypanosoma_theileri,Trypanosoma_theileri,464,236,50.9,27956049,236,228,0.509,,PCR,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2016,"(Bernal and  Pinto,  2016)",,South America,Panama ,,,,,PAN,,Engystomops pustulosus,frogs,frogs,animals,mol,PCR,9,Trypanosoma_tungarae,Trypanosoma_tungarae,40,11,27.5,K6,11,29,0.275,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2019,"(Northover et al., 2019)",2014-2016,Australia,Australia,35°15’S,149°08’E,1,1,AUS,Proteales,Bettongia penicillata,Bettongia penicillata,marsupial,animals,mol,PCR,9,Trypanosoma_vegrandis,Trypanosoma_vegrandis,1162,209,17.9,30898141,209,953,0.179,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Fikru et al., 2012)",2010-2011,Africa,Ethiopia,09°02’N,38°42’E,3,3,ETH,animals,,,animals,animals,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,1524,379,24.9,22858227,379,1145,0.249,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2006,"(Garcia et al., 2006)",2002-2004,South America,Venezuela,10°30’N,66°55’W,3,3,VEN,animals,,,animals,animals,sero,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,644,37,5.7,16762110,37,607,0.057,,avar(PCV and IFAT),1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Birhanu et al., 2015)",Na,Africa,Ethiopia,09°02’N,38°42’E,1,1,ETH,Artiodactyla,Camelus dromedarius ,Camelus dromedarius ,camels,camels,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,754,26,3.4,T19,26,728,0.034,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Abebe et al., 2017)",2013-2014,Africa,Ethiopia,09°02’N,38°42’E,1,1,ETH,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,The packed cell volume,1,Trypanosoma_vivax,Trypanosoma_vivax,1508,24,1.5,28007483,24,1484,0.015,,PCV ,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2012,"(Adam et al., 2012)",2008-2009,Africa,Ghana,05°35’N,00°06’W,1,1,GHA,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,sero,Buffy coat technique and microscopic,1,Trypanosoma_vivax,Trypanosoma_vivax,1800,27,1.5,21550616,27,1773,0.015,,Buffy coat technique and microscopic,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2015,"(Angwech et al., 2015)",2011-2012,Africa,Uganda,00°20’N,32°30’E,1,1,UGA,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR-ITS1 ,1,Trypanosoma_vivax,Trypanosoma_vivax,816,260,32,26449544,260,556,0.32,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2013,"(Biryomumaisho et al., 2013)",NA,Africa,Uganda,00°20’N,32°30’E,2,2,UGA,Artiodactyla,Bos taurus,"Bos taurus, Sus domesticus , Capra hircus",cattle,cattle,sero,BCT,1,Trypanosoma_vivax,Trypanosoma_vivax,1891,40,2.1,23344247,40,1851,0.021,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2004,"(Cherenet et al., 2004)",1997 and 2001,Africa,Ethiopia,09°02’N,38°42’E,1,1,ETH,Artiodactyla,Bos taurus,Bos taurus.,cattle,cattle,sero,"microscopic examination, Buffy coat , and Gimsa staining",1,Trypanosoma_vivax,Trypanosoma_vivax,7079,450,6.4,3,450,6629,0.064,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2006,"(Delafosse et al., 2006)",1999-2000,Africa,Chad,12°10’N,14°59’E,1,1,TCD,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,sero,avar(ELISAa and BCT),1,Trypanosoma_vivax,Trypanosoma_vivax,933,209,22.4,16321453,209,724,0.224,,avar(ELISAa and BCT),1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2018,"(Jaimes-Duenez et al., 2017)",2014-2016,South America,Colombia,04°34’N,74°00’W,1,1,COL,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,1432,4,0.2,29279084,4,1428,0.002,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2017,"(Kassi N’Djetchi et al., 2017)",2013,Africa,Ivory Coast,7.5400° N,5.5471° W,1,1,CAF,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR ,1,Trypanosoma_vivax,Trypanosoma_vivax,87,3,3.4,10,3,84,0.034,,not very clear breakdown ofTrypanosoma infections,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2002,"(Kidanemariam et al., 2002)",NA,africa,Ethiopia,09°02’N,38°42’E,1,1,ETH,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,sero,"agreement( buffy coat , microscopic, PCV)",1,Trypanosoma_vivax,Trypanosoma_vivax,1008,108,10.7,12233995,108,900,0.107,,"agreement( buffy coat , microscopic, PCV)",1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2013,"(Majekodunmi et al., 2013)",2008,Africa,Nigeria,09°05’N,07°32’E,1,1,NGA,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,7143,1907,26.7,23958205,1907,5236,0.267,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2016,"(Mamoudou et al., 2016)",2014,Africa,Cameroon,03°50’N,11°35’E,1,1,CMR,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,sero,"agreement ( buffy coat , microscope , and PCV)",1,Trypanosoma_vivax,Trypanosoma_vivax,866,52,6,27075986,52,814,0.06,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2009,"(Mekata et al., 2009)",2008,South America,Peru,16°20’S,68°10’W,1,1,PER,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,838,9,1.1,19664722,9,829,0.011,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
2009,"(Mekata et al., 2009)",2008,South America,Bolivia,16°20’S,68°10’W,1,1,BOL,Artiodactyla,Bos taurus ,Bos taurus.,cattle,cattle,mol,PCR,1,Trypanosoma_vivax,Trypanosoma_vivax,838,9,1.1,19664722,9,829,0.011,,,1,Trypanosoma_spp.,dixenous_spp.,none_insects,2,meta,,
